id,city,basin,riverName,siteName,date,RPI,WT,PH,EC,NH3N,Ch,Temperature,SS,DO,COD,DOS,BOD,CG
162,桃園市,社子溪流域,社子溪,老飯店橋,2015/04/02,3.5,25.8,7.8,752,2.31,-,26.4,1.9,8.9,23.5,109.9,7.7,7700
163,桃園市,福興溪流域,福興溪,員笨橋,2015/04/02,2,26.4,7.9,443,0.14000000000000001,-,27.9,22.9,9.6999999999999993,17.399999999999999,121.2,4.7,25000
164,桃園市,福興溪流域,福興溪,新湖橋,2015/04/02,2.8,26.1,7.6,506,0.63,-,29.6,7.4,7.3,13.1,90.9,5.6,8200
165,桃園市,老街溪流域,老街溪,中正橋,2015/04/02,2.2999999999999998,29.9,8,932,0.35,-,31.2,3,7,14,92.7,5.3,7500
166,桃園市,老街溪流域,老街溪,公園橋上游(原為青埔橋),2015/04/02,4.5,29.5,7.9,1160,3.01,-,30.7,4.2,8.1,22.8,107.5,8.1999999999999993,3900
167,桃園市,老街溪流域,老街溪,北勢橋,2015/04/02,3.5,27,7.5,512,1.05,-,31.1,11.1,8.5,15,107.7,6.6,69000
168,桃園市,老街溪流域,老街溪,平鎮第一號橋,2015/04/02,5,25.9,7.4,2070,3.53,-,29.9,11,4.7,41.5,59,6.7,27000
169,桃園市,老街溪流域,老街溪,環鄉橋(原為宋屋),2015/04/02,4.5,27.1,7.7,1080,7.17,-,31.8,6.1,6.5,36,82.3,12.2,200000
170,桃園市,老街溪流域,老街溪,美都麗橋,2015/04/02,4.5,23.7,7.1,348,4.7699999999999996,-,29.3,2.7,7.4,18.600000000000001,87.9,8.1999999999999993,200000
171,桃園市,老街溪流域,老街溪,許厝港一號橋,2015/04/02,5,28.9,7.7,2280,4.87,285,31.6,6.2,5.8,35.200000000000003,74.7,8.4,54000
172,新竹縣,新豐溪流域,新豐溪,中山橋(新豐溪),2015/04/01,2,26.2,7.2,510,0.5,-,30.7,4.5,5.4,27,66.599999999999994,4.8,6000
173,新竹縣,新豐溪流域,新豐溪,東興橋,2015/04/01,1.5,26.9,6.9,569,0.28000000000000003,-,31.1,8.6,7.2,22.6,89.9,3.9,4000
174,新竹縣,新豐溪流域,茄苳溪(竹),山崎橋,2015/04/01,6,28.1,7.2,5110,21.6,-,34.1,9.6999999999999993,5.9,46.2,75.5,15.3,350000
175,新竹縣,新豐溪流域,茄苳溪(竹),紅樹林橋(原為紅毛港大橋),2015/04/01,4,27.1,7.6,8170,1.1399999999999999,2460,28.3,20.5,6.8,11.2,85.9,6.1,230000
176,新竹縣,新豐溪流域,茄苳溪(竹),象鼻橋,2015/04/01,4.5,29,7.7,4430,21,-,29.8,<1.0,7.1,32.6,92,8.6,30000
177,新竹縣,福興溪流域,福興溪,深坑橋,2015/04/02,1,26.9,7.7,505,0.08,-,30.1,7.5,8.6999999999999993,18.399999999999999,110.7,2.9,5300
178,新竹縣,頭前溪流域,頭前溪,中正大橋,2015/04/01,1,26.6,8.4,326,0.03,-,26.2,3.7,8.9,8,111.8,1.9,450
179,新竹縣,頭前溪流域,頭前溪,內灣吊橋,2015/04/01,1,21.6,8.4,255,0.02,-,26.3,1.4,9.1999999999999993,6.6,105.7,1.1000000000000001,250
180,新竹縣,頭前溪流域,頭前溪,寶山水庫取水口,2015/04/01,2.2999999999999998,20.399999999999999,8.1999999999999993,414,0.02,-,24.1,<1.0,9.3000000000000007,17.899999999999999,104.3,5.7,250
181,新竹縣,頭前溪流域,頭前溪,瑞昌大橋(原為瑞豐大橋),2015/04/01,1,20,8.4,412,0.02,-,23.3,<1.0,9.6,11.2,105.9,1.9,350
182,新竹縣,頭前溪流域,頭前溪,竹東大橋,2015/04/01,3.3,24.5,8.6999999999999993,440,0.02,-,24.9,1.5,11.7,33.9,141.5,16.399999999999999,1300
183,新竹縣,頭前溪流域,頭前溪,竹林大橋,2015/04/01,1,25.4,8.1999999999999993,369,0.02,-,26.3,4.9000000000000004,8.9,5.4,107.7,<1.0,550
184,新竹縣,鳳山溪流域,鳳山溪,三聖橋,2015/04/01,2.8,24.3,7.4,519,0.55000000000000004,-,30.2,8.6,7.4,24,89.1,5.4,23000
185,新竹縣,鳳山溪流域,鳳山溪,台15線鳳山溪橋,2015/04/01,4.5,26.8,7.5,12400,1.29,3200,26.9,54.3,6.1,7.4,78.900000000000006,3.5,7000
186,新竹縣,鳳山溪流域,鳳山溪,台1線鳳山溪橋,2015/04/01,1,27,8.3000000000000007,482,0.05,-,33.6,4.2,9.8000000000000007,17.5,123.9,2.8,10000
187,新竹縣,鳳山溪流域,鳳山溪,新埔大橋,2015/04/01,1.5,25.8,7.7,374,0.06,-,30.2,1.2,9.9,17.899999999999999,122.6,3.5,19000
188,新竹縣,鳳山溪流域,鳳山溪,渡船大橋,2015/04/01,2.2999999999999998,23.7,7.4,244,0.2,-,27.7,<1.0,7.4,18.899999999999999,85.4,6.1,3000
189,新竹縣,鹽港溪流域,鹽港溪,新城橋,2015/04/01,2.2999999999999998,26.9,7.8,665,0.5,-,27.2,4.9000000000000004,9,29.4,112.9,12.9,7500
190,苗栗縣,中港溪流域,中港溪,三灣大橋,2015/04/08,1,18.100000000000001,8.1999999999999993,395,0.06,-,17.100000000000001,4,9.9,<4.0,105.2,<1.0,800
191,苗栗縣,中港溪流域,中港溪,尖山大橋(取代中港溪橋),2015/04/08,8.3000000000000007,18.399999999999999,7.5,16700,8.24,6030,17.5,28.8,0,254,0.5,108,37000
192,苗栗縣,中港溪流域,中港溪,平安大橋,2015/04/08,1,19.899999999999999,8.1999999999999993,396,0.07,-,16.899999999999999,5,9.1,5.5,100.2,1.4,100
193,苗栗縣,中港溪流域,中港溪,東興大橋,2015/04/08,1.5,19.8,8.3000000000000007,458,0.2,-,16.399999999999999,37.799999999999997,9.3000000000000007,5.5,101.8,1.2,3300
194,苗栗縣,中港溪流域,中港溪,永興橋,2015/04/08,1,17,8.4,324,0.06,-,16.899999999999999,1.2,9.8000000000000007,<4.0,103.2,<1.0,3400
195,苗栗縣,中港溪流域,南港溪(苗),南港溪橋,2015/04/08,9,19.3,7.6,14100,9.4600000000000009,5100,17.100000000000001,57.6,0.2,144,2,84.5,1100000
196,苗栗縣,大安溪流域,大安溪,卓蘭大橋(原名為蘭勢橋),2015/04/02,1,25.9,8.5,450,0.05,-,30,8.5,8.6999999999999993,<4.0,111.1,<1.0,40
197,苗栗縣,大安溪流域,大安溪,協成橋,2015/04/02,1,28,8.4,417,0.08,-,29.5,4,10.5,5.8,142.19999999999999,1.3,2800
198,苗栗縣,大安溪流域,大安溪,文峰橋,2015/04/02,1,28.1,8.1999999999999993,436,0.18,-,32.1,2.8,9.1999999999999993,5.3,123.4,1.4,3000
199,苗栗縣,大安溪流域,大安溪,白布帆大橋,2015/04/02,1,23,8.5,443,0.05,-,27,14.7,8.5,<4.0,105.2,<1.0,15
200,苗栗縣,大安溪流域,大安溪,義里大橋,2015/04/02,-,-,-,-,-,-,-,-,-,-,-,-,-
201,苗栗縣,後龍溪流域,後龍溪,北勢大橋,2015/04/02,3.5,28.9,8.1999999999999993,602,2.16,23.4,27.4,11,12.1,16.8,158.4,5.3,5100
202,苗栗縣,後龍溪流域,後龍溪,後龍溪橋,2015/04/02,4.5,28.4,7.9,7460,0.19,2180,25.2,13.2,3.1,45.9,41,25.2,9800
203,苗栗縣,後龍溪流域,後龍溪,頭屋大橋,2015/04/02,1,29.3,8.4,527,0.08,-,26.9,5.2,11.6,6.8,153.4,1.6,35
204,苗栗縣,後龍溪流域,後龍溪,龜山橋,2015/04/02,1.5,28.6,8.1,540,0.08,-,27.2,20.2,9.4,8.8000000000000007,123.2,1.9,15
205,苗栗縣,西湖溪流域,西湖溪,竹森大橋(原名銅鑼橋),2015/04/08,1,19.600000000000001,7.2,178,0.05,-,18,1,9,<4.0,98.8,<1.0,3900
206,苗栗縣,西湖溪流域,西湖溪,竹盛大橋,2015/04/08,1,19,7.1,137,0.05,-,17.2,1.8,8.8000000000000007,<4.0,97.2,<1.0,3100
207,苗栗縣,西湖溪流域,西湖溪,西湖橋(原名四湖橋),2015/04/08,1.5,19.8,8.4,497,0.08,-,19.399999999999999,21.5,10.6,4.5,115.3,1.1000000000000001,2800
208,苗栗縣,西湖溪流域,西湖溪,龍壽橋,2015/04/08,1,20,8.5,331,0.11,-,18.7,3.6,10,4,110.6,<1.0,650
209,彰化縣,烏溪流域,烏溪,利民橋,2015/04/08,1.5,24.4,7.4,611,0.31,-,23,21.4,8,8.6999999999999993,95.9,2,4600
210,彰化縣,烏溪流域,烏溪,福馬圳,2015/04/07,4,27.4,7.9,530,1.44,-,25.7,67.5,5.9,9,74,2.2000000000000002,12000
211,南投縣,濁水溪流域,濁水溪,南雲大橋,2015/04/01,1,31.5,9,449,0.21,-,32.5,9.6,11.9,8.5,164.9,1.8,45
212,南投縣,濁水溪流域,濁水溪,名竹大橋,2015/04/01,3.3,28.6,8.3000000000000007,562,0.36,-,32.5,752,7.9,21.1,103,1.3,2400
213,南投縣,濁水溪流域,濁水溪,玉峰大橋,2015/04/01,3.3,23.2,8.3000000000000007,576,0.35,-,31,242,8.6999999999999993,10,105.1,2.2000000000000002,3200
214,南投縣,濁水溪流域,濁水溪,集鹿大橋,2015/04/01,3.3,24.5,8.3000000000000007,528,0.46,-,32,118,8.5,10,104.4,2.1,2900
215,南投縣,烏溪流域,烏溪,中正橋,2015/04/08,1.5,26.9,8.6,636,0.71,-,26,3.8,13.1,5.8,166.4,2.4,2800
216,南投縣,烏溪流域,烏溪,乾峰橋,2015/04/07,1,26.1,8.6999999999999993,351,0.06,-,26.9,18.7,8.8000000000000007,7.5,111.8,2.4,21000
217,南投縣,烏溪流域,烏溪,北山橋,2015/04/08,1.5,25.1,8.5,357,0.8,-,25,11.6,9.4,4.3,117.4,1.2,58000
218,南投縣,烏溪流域,烏溪,平林橋,2015/04/08,3.3,25,7.7,736,0.92,-,25,56.4,6.3,7.7,77.400000000000006,2.1,30000
219,南投縣,烏溪流域,烏溪,愛蘭橋,2015/04/08,2.2999999999999998,25.1,7.3,312,1.82,-,23,4,6.6,9.1999999999999993,83.3,2.4,27000
220,南投縣,烏溪流域,烏溪,新生橋,2015/04/08,-,-,-,-,-,-,-,-,-,-,-,-,-
221,南投縣,烏溪流域,烏溪,柑子林橋,2015/04/08,1,25,8.6999999999999993,328,0.26,-,26,17.2,8.9,<4.0,110.1,1.2,2800
222,南投縣,烏溪流域,烏溪,清流橋,2015/04/07,1,24.8,8.6,374,0.06,-,27.8,5.8,8.6999999999999993,<4.0,110,1.1000000000000001,95
223,雲林縣,北港溪流域,北港溪(雲),土庫大橋,2015/04/02,4.5,33.200000000000003,7.9,1220,2.38,-,32.5,44.6,5.5,19.899999999999999,77.599999999999994,5.4,87000
224,雲林縣,北港溪流域,北港溪(雲),斗山橋,2015/04/02,-,-,-,-,-,-,-,-,-,-,-,-,-
225,雲林縣,北港溪流域,北港溪(雲),梅南橋,2015/04/02,-,-,-,-,-,-,-,-,-,-,-,-,-
226,雲林縣,北港溪流域,北港溪(雲),梅林橋,2015/04/02,-,-,-,-,-,-,-,-,-,-,-,-,-
227,雲林縣,北港溪流域,北港溪(雲),榮橋,2015/04/02,1.5,33.299999999999997,8.8000000000000007,1560,0.28000000000000003,-,32.6,11.1,15.3,16.3,215,3.9,5000
228,雲林縣,北港溪流域,北港溪(雲),石榴班橋,2015/04/02,3.5,29.8,7.8,1060,1.35,-,30.5,18.3,8.5,22.4,112.4,5.0999999999999996,2200
229,雲林縣,北港溪流域,北港溪(雲),觀光大橋(取代北港大橋),2015/04/02,7.3,29.3,8,1260,5.2,-,31,104,6.2,62.5,81.2,14.1,110
230,雲林縣,北港溪流域,北港溪(雲),雲嘉大橋,2015/04/02,3.3,27.8,8.1,33600,0.99,11900,29,60.4,8.9,16.3,127.6,3.5,2000
231,雲林縣,新虎尾溪流域,新虎尾溪,中正橋,2015/04/01,5.5,31,7.6,996,0.76,-,32,43.8,1.2,24.1,16.600000000000001,6.7,73000
232,雲林縣,新虎尾溪流域,新虎尾溪,新虎尾溪橋,2015/04/01,5.5,28.4,8.1,604,1.39,-,30,125,6.2,21.6,80,4.9000000000000004,90000
233,雲林縣,新虎尾溪流域,新虎尾溪,海豐橋,2015/04/01,7.3,28.9,7.8,1820,10,21.2,29,29.4,2.4,81.900000000000006,31.6,17.5,190000
234,雲林縣,新虎尾溪流域,新虎尾溪,莿桐一號橋,2015/04/01,6,28,8.1,587,0.92,-,29,108,6.9,41.1,87.8,20.5,92000
235,雲林縣,新虎尾溪流域,新虎尾溪,豐橋,2015/04/01,5.8,34.200000000000003,7.8,1310,4.78,-,31,17.8,2.6,22.4,36.6,5.2,4900
236,雲林縣,濁水溪流域,濁水溪,西螺大橋,2015/04/01,1.5,33.6,8.1999999999999993,781,0.49,-,30.5,45.1,7,9.5,99,2,2600
237,嘉義縣,八掌溪流域,八掌溪,五虎寮橋(取代舊橋),2015/04/02,1,27.2,8.3000000000000007,660,0.02,-,30.4,4.9000000000000004,7.5,5.7,97,1.1000000000000001,70
238,嘉義縣,八掌溪流域,八掌溪,八掌溪橋,2015/04/02,5,30.8,8.1,1020,12.3,-,31.8,23.2,10.4,49.1,139.9,14.9,240000
239,嘉義縣,八掌溪流域,八掌溪,觸口橋,2015/04/02,-,-,-,-,-,-,-,-,-,-,-,-,-
240,嘉義縣,北港溪流域,三疊溪,和平橋,2015/04/02,8.3000000000000007,30.2,7.7,1170,19.3,-,30,40.4,0.3,72.7,4.2,21.1,760000
241,嘉義縣,朴子溪流域,朴子溪,二高便道橋,2015/04/02,1,28.2,8,578,0.04,-,32.1,5.9,7.7,9.5,99.7,2,850
242,嘉義縣,朴子溪流域,朴子溪,介壽橋,2015/04/02,5,29.8,8.1999999999999993,2030,16.8,-,29.9,34.6,10.6,53.9,140.5,14.1,1000
243,嘉義縣,朴子溪流域,朴子溪,月眉潭橋,2015/04/02,5,30.2,8,2190,13.1,-,31.7,25.8,7.5,46,100.4,10.6,56000
244,嘉義縣,朴子溪流域,朴子溪,朴子溪橋,2015/04/02,8.3000000000000007,28.7,7.9,2710,5.39,-,31.7,104,5.6,75.8,73.7,18.5,550
245,嘉義縣,朴子溪流域,朴子溪,東石大橋,2015/04/02,4.5,28.3,8.1,34600,0.69,12600,30.9,63.2,5.4,26.1,79.099999999999994,6,18000
246,嘉義縣,朴子溪流域,朴子溪,松竹大橋,2015/04/02,-,-,-,-,-,-,-,-,-,-,-,-,-
247,嘉義縣,朴子溪流域,朴子溪,竹崎大橋,2015/04/02,-,-,-,-,-,-,-,-,-,-,-,-,-
248,屏東縣,保力溪流域,保力溪,臨海橋,2015/04/02,1.5,27.9,8.4,22300,0.04,7620,31.2,18.600000000000001,6.9,13.8,96.9,4.0999999999999996,50
249,屏東縣,保力溪流域,保力溪,龍潭橋(原為龍鑾潭),2015/04/02,3.8,29.3,7.9,693,0.7,-,30.2,55.3,5.5,17.3,72.5,4.0999999999999996,37000
250,屏東縣,四重溪流域,四重溪,懷恩橋(原為二重溪),2015/04/02,-,-,-,-,-,-,-,-,-,-,-,-,-
251,屏東縣,四重溪流域,四重溪,石門村過四重溪水泥橋(原為石門),2015/04/02,-,-,-,-,-,-,-,-,-,-,-,-,-
252,屏東縣,東港溪流域,東港溪,東港大橋,2015/04/14,5.5,25,7.6,42000,2.54,14500,31,20.9,1.5,11.1,21.2,3.5,69000
253,屏東縣,東港溪流域,東港溪,港西抽水站,2015/04/14,5.8,25.6,7.6,711,9.4499999999999993,-,27.3,13.9,2.7,25.6,32.5,6.3,190000
254,屏東縣,東港溪流域,東港溪,潮州大橋,2015/04/14,2.8,27.7,7.6,437,2.04,-,29.8,13.3,5.9,7.9,75.2,1.4,21000
255,屏東縣,東港溪流域,東港溪,興社大橋,2015/04/14,7,26.1,7.6,709,8.5500000000000007,-,30.2,53.4,2.6,27.2,32.4,6.5,180000
256,屏東縣,東港溪流域,東港溪,隴東橋(原為龍東橋),2015/04/14,5,26.5,7.5,410,9.02,-,29.7,8.6,4.9000000000000004,16.5,60.8,5.3,58000
257,屏東縣,枋山溪流域,枋山溪,枋山大橋(原為枋山橋),2015/04/14,1,28.6,8.6999999999999993,348,<0.01,-,30.5,1.4,11,<4.0,141.19999999999999,1.5,450
258,屏東縣,林邊溪流域,林邊溪,新埤大橋,2015/04/14,2.2999999999999998,28.7,8.1,598,0.11,-,30.5,56.6,7.9,4.5,102.5,<1.0,100
259,屏東縣,林邊溪流域,林邊溪,林邊大橋,2015/04/14,7,23.4,7.9,16600,4.33,5560,26,60.3,3.9,24.2,48.4,7.7,27000
260,屏東縣,楓港溪流域,楓港溪,巴士墨段橋(取代伊屯吊橋),2015/04/14,-,-,-,-,-,-,-,-,-,-,-,-,-
261,屏東縣,楓港溪流域,楓港溪,楓港溪橋,2015/04/14,1,24.8,8.5,388,0.05,-,29.7,2.8,9.4,8.1,113.6,<1.0,8200
262,屏東縣,港口溪流域,港口溪,海墘大橋,2015/04/02,1,28.7,8.5,747,<0.01,111,31.4,9.6999999999999993,8,5.4,104,1.5,1400
263,屏東縣,港口溪流域,港口溪,港口橋,2015/04/02,1,29.6,8.1999999999999993,553,0.02,-,30.6,9.8000000000000007,7.4,4.2,96.9,1.6,120
264,屏東縣,率芒溪流域,率芒溪,枋寮大橋,2015/04/14,-,-,-,-,-,-,-,-,-,-,-,-,-
265,屏東縣,高屏溪流域,高屏溪,九如橋,2015/04/08,10,26,7.6,736,12.8,-,27.2,104,1.8,93.8,22.6,24.4,490000
266,屏東縣,高屏溪流域,高屏溪,南華大橋,2015/04/08,-,-,-,-,-,-,-,-,-,-,-,-,-
267,屏東縣,高屏溪流域,高屏溪,昌農橋,2015/04/08,-,-,-,-,-,-,-,-,-,-,-,-,-
268,屏東縣,高屏溪流域,高屏溪,里港大橋,2015/04/08,-,-,-,-,-,-,-,-,-,-,-,-,-
269,屏東縣,高屏溪流域,高屏溪,隘寮堰,2015/04/08,-,-,-,-,-,-,-,-,-,-,-,-,-
270,臺東縣,利嘉溪流域,利嘉溪,新園橋(原為大南橋),2015/04/07,-,-,-,-,-,-,-,-,-,-,-,-,-
271,臺東縣,利嘉溪流域,利嘉溪,豐源大橋,2015/04/07,-,-,-,-,-,-,-,-,-,-,-,-,-
272,臺東縣,卑南溪流域,卑南溪,初來橋,2015/04/08,-,-,-,-,-,-,-,-,-,-,-,-,-
273,臺東縣,卑南溪流域,卑南溪,台東大橋,2015/04/08,1,22.3,8.1,669,<0.01,-,24.6,14.1,8.1999999999999993,<4.0,94.8,<1.0,280
274,臺東縣,卑南溪流域,卑南溪,鹿鳴橋,2015/04/08,-,-,-,-,-,-,-,-,-,-,-,-,-
275,臺東縣,太平溪流域,太平溪,大巴六九巴取水口,2015/04/08,-,-,-,-,-,-,-,-,-,-,-,-,-
276,臺東縣,太平溪流域,太平溪,豐里橋,2015/04/08,4.3,22.8,8.1999999999999993,587,0.51,-,24.7,276,8.1,17,93.9,3.8,310000
277,臺東縣,太平溪流域,太平溪,馬蘭橋,2015/04/08,-,-,-,-,-,-,-,-,-,-,-,-,-
278,臺東縣,知本溪流域,知本溪,知本橋,2015/04/07,3.3,24.6,7.9,514,0.12,-,25.5,1150,8.6,23.2,102.8,<1.0,10000
279,臺東縣,知本溪流域,知本溪,知本溫泉橋,2015/04/07,3.3,23.4,7.9,514,0.09,-,24.5,1250,8.6999999999999993,22.3,101.6,<1.0,3900
280,花蓮縣,三棧溪流域,三棧溪,三棧橋,2015/04/07,1,21.4,8.1999999999999993,231,<0.01,-,22.1,<1.0,8.6,<4.0,97.6,<1.0,2900
281,花蓮縣,吉安溪流域,吉安溪,仁里橋,2015/04/07,1,20.5,8.1999999999999993,442,0.11,-,23.2,14.2,9.3000000000000007,6.8,102.9,1.3,19000
282,花蓮縣,吉安溪流域,吉安溪,太昌橋,2015/04/07,1,19.399999999999999,8.3000000000000007,440,0.05,-,22.9,13.2,9.4,<4.0,102.8,<1.0,19000
283,花蓮縣,秀姑巒溪流域,秀姑巒溪,太平溪橋,2015/04/07,1,21.1,8.4,315,<0.01,-,25.3,2.8,9.3000000000000007,4.8,105.2,<1.0,250
284,花蓮縣,秀姑巒溪流域,秀姑巒溪,玉里大橋,2015/04/07,1,22.1,8.1999999999999993,437,0.05,-,25.1,5.4,8.5,<4.0,97.9,1.1000000000000001,19000
285,花蓮縣,秀姑巒溪流域,秀姑巒溪,瑞穗大橋,2015/04/07,1,22.8,8.1999999999999993,451,0.06,-,25.2,8,8.3000000000000007,7.3,96.7,1.1000000000000001,7900
286,花蓮縣,立霧溪流域,立霧溪,普渡大橋,2015/04/07,1.5,19.5,8.4,452,<0.01,-,24.6,34,9.1,<4.0,104.2,<1.0,570
287,花蓮縣,立霧溪流域,立霧溪,錦文橋,2015/04/07,1,21.5,8.3000000000000007,366,0.01,-,23.6,5,8.4,<4.0,95.2,<1.0,630
288,花蓮縣,美崙溪流域,美崙溪,中正橋,2015/04/07,5,23.7,7.6,500,3.25,-,24.3,16.899999999999999,3,14.9,35.5,3.9,140000
289,花蓮縣,美崙溪流域,美崙溪,新生橋(原為嘉新村),2015/04/07,5.8,23.9,7.6,480,3.18,-,24.5,14.2,2.9,25.1,34.1,6.6,22000
290,花蓮縣,美崙溪流域,美崙溪,水源橋上游,2015/04/07,1,20.2,8.1999999999999993,225,<0.01,-,23.4,<1.0,9.1,5.8,101,<1.0,270
291,花蓮縣,美崙溪流域,美崙溪,玉成橋(原為嘉里二號橋),2015/04/07,2.2999999999999998,23.8,8,402,1.96,-,24.7,8.9,8.4,13.4,99.7,2.1,33000
292,花蓮縣,花蓮溪流域,木瓜溪,木瓜溪橋,2015/04/07,1,20.9,8.4,347,<0.01,-,22.2,2.8,9,<4.0,101.5,<1.0,300
293,花蓮縣,花蓮溪流域,花蓮溪,下荖溪橋,2015/04/07,1,22,8.8000000000000007,227,0.01,-,23.8,1.8,10.9,4.8,124.8,1.2,320
294,花蓮縣,花蓮溪流域,花蓮溪,支亞干橋(取代豐平橋),2015/04/07,1,21.1,8.4,369,<0.01,-,22.8,8.1,8.6999999999999993,<4.0,98.6,<1.0,50
295,花蓮縣,花蓮溪流域,花蓮溪,花蓮大橋,2015/04/07,1,22.9,8.4,447,<0.01,-,26.2,3.4,9.4,<4.0,108.8,<1.0,40
296,花蓮縣,花蓮溪流域,花蓮溪,萬里溪橋,2015/04/07,1,21.8,8.3000000000000007,500,0.16,-,22.8,4.3,8.5,4.3,98.4,<1.0,1200
