案類,發生日期,發生地點
毒品                          ,1040327,新北市板橋區
毒品                          ,1040327,桃園市八德區
毒品                          ,1040327,高雄市前金區
毒品                          ,1040327,台北市士林區
毒品                          ,1040327,台中市北區
毒品                          ,1040327,屏東縣屏東市
毒品                          ,1040327,屏東縣潮州鎮
毒品                          ,1040327,新北市樹林區
毒品                          ,1040327,高雄市左營區
毒品                          ,1040327,台中市北屯區
毒品                          ,1040327,新北市板橋區
毒品                          ,1040327,高雄市鳳山區
毒品                          ,1040327,嘉義市東區
毒品                          ,1040327,台中市大里區
毒品                          ,1040327,新北市淡水區
毒品                          ,1040327,新北市三重區
毒品                          ,1040327,台北市中山區
毒品                          ,1040327,台北市中山區
毒品                          ,1040327,桃園市龜山區
毒品                          ,1040327,新北市中和區
毒品                          ,1040327,台北市中山區
毒品                          ,1040327,新北市三重區
毒品                          ,1040327,台北市大安區
毒品                          ,1040327,台北市大安區
毒品                          ,1040327,台北市士林區
毒品                          ,1040327,苗栗縣竹南鎮
毒品                          ,1040327,新北市板橋區
毒品                          ,1040327,台北市南港區
毒品                          ,1040327,桃園市桃園區
毒品                          ,1040327,台北市大安區
毒品                          ,1040327,新北市樹林區
毒品                          ,1040327,高雄市左營區
毒品                          ,1040327,桃園市桃園區
毒品                          ,1040327,桃園市桃園區
毒品                          ,1040327,高雄市仁武區
毒品                          ,1040327,苗栗縣通霄鎮
毒品                          ,1040327,桃園市龍潭區
毒品                          ,1040327,新北市蘆洲區
毒品                          ,1040327,台北市萬華區
毒品                          ,1040327,台北市萬華區
毒品                          ,1040327,新竹縣寶山鄉
毒品                          ,1040328,台中市神岡區
毒品                          ,1040328,台北市大同區
毒品                          ,1040328,新北市土城區
毒品                          ,1040328,新北市新莊區
毒品                          ,1040328,新北市新莊區
毒品                          ,1040328,台中市清水區
毒品                          ,1040328,宜蘭縣三星鄉
毒品                          ,1040328,新北市三重區
毒品                          ,1040328,新北市三重區
毒品                          ,1040328,新北市中和區
毒品                          ,1040328,新北市三重區
毒品                          ,1040328,桃園市龍潭區
毒品                          ,1040328,桃園市中壢區
毒品                          ,1040328,台北市中山區
毒品                          ,1040328,台北市士林區
毒品                          ,1040328,台中市潭子區
毒品                          ,1040328,台南市新化區
毒品                          ,1040328,台北市北投區
毒品                          ,1040328,台北市北投區
毒品                          ,1040328,新北市新店區
毒品                          ,1040328,台北市大安區
毒品                          ,1040328,台中市大里區
毒品                          ,1040328,桃園市龜山區
毒品                          ,1040328,新北市永和區
毒品                          ,1040328,高雄市楠梓區
毒品                          ,1040328,台中市清水區
毒品                          ,1040328,台南市仁德區
毒品                          ,1040328,新北市板橋區
毒品                          ,1040328,新北市樹林區
毒品                          ,1040328,高雄市大寮區
毒品                          ,1040328,台南市永康區
毒品                          ,1040328,新北市蘆洲區
毒品                          ,1040328,新北市蘆洲區
毒品                          ,1040328,屏東縣恆春鎮
毒品                          ,1040328,屏東縣恆春鎮
毒品                          ,1040328,高雄市大寮區
毒品                          ,1040328,高雄市永安區
毒品                          ,1040329,桃園市中壢區
毒品                          ,1040329,新北市土城區
毒品                          ,1040329,新北市新店區
毒品                          ,1040329,高雄市岡山區
毒品                          ,1040329,新竹市東區
毒品                          ,1040329,台北市南港區
毒品                          ,1040329,高雄市三民區
毒品                          ,1040329,新北市新莊區
毒品                          ,1040329,新北市樹林區
毒品                          ,1040329,台北市文山區
毒品                          ,1040329,台中市大里區
毒品                          ,1040329,台北市萬華區
毒品                          ,1040329,台北市中山區
毒品                          ,1040329,桃園市桃園區
毒品                          ,1040329,台北市中山區
毒品                          ,1040329,台北市中山區
毒品                          ,1040329,苗栗縣竹南鎮
毒品                          ,1040329,屏東縣佳冬鄉
毒品                          ,1040329,雲林縣虎尾鎮
毒品                          ,1040329,彰化縣二林鎮
毒品                          ,1040329,台中市西屯區
毒品                          ,1040329,台北市南港區
毒品                          ,1040329,桃園市桃園區
毒品                          ,1040329,高雄市鳳山區
毒品                          ,1040329,屏東縣內埔鄉
毒品                          ,1040329,新北市永和區
毒品                          ,1040329,桃園市中壢區
毒品                          ,1040329,新北市板橋區
毒品                          ,1040329,新北市板橋區
毒品                          ,1040329,台北市信義區
毒品                          ,1040329,桃園市八德區
毒品                          ,1040329,桃園市八德區
毒品                          ,1040329,苗栗縣竹南鎮
毒品                          ,1040330,台北市中山區
毒品                          ,1040330,嘉義縣民雄鄉
毒品                          ,1040330,台北市南港區
毒品                          ,1040330,新北市瑞芳區
毒品                          ,1040330,桃園市桃園區
毒品                          ,1040330,桃園市桃園區
毒品                          ,1040330,桃園市桃園區
毒品                          ,1040330,台北市大同區
毒品                          ,1040330,台北市中山區
毒品                          ,1040330,台北市中山區
毒品                          ,1040330,台北市大安區
毒品                          ,1040330,桃園市中壢區
毒品                          ,1040330,新北市新莊區
毒品                          ,1040330,桃園市中壢區
毒品                          ,1040330,桃園市中壢區
毒品                          ,1040330,嘉義縣民雄鄉
毒品                          ,1040330,基隆市仁愛區
毒品                          ,1040330,基隆市仁愛區
毒品                          ,1040330,花蓮縣玉里鎮
毒品                          ,1040330,桃園市平鎮區
毒品                          ,1040330,桃園市桃園區
毒品                          ,1040330,桃園市新屋區
毒品                          ,1040330,高雄市鳳山區
毒品                          ,1040330,嘉義市西區
毒品                          ,1040330,桃園市平鎮區
毒品                          ,1040330,嘉義市西區
毒品                          ,1040330,嘉義市西區
毒品                          ,1040330,桃園市中壢區
毒品                          ,1040330,桃園市中壢區
毒品                          ,1040330,台南市安南區
毒品                          ,1040330,台北市萬華區
毒品                          ,1040330,台北市萬華區
毒品                          ,1040330,新北市中和區
毒品                          ,1040330,台北市大同區
毒品                          ,1040330,基隆市信義區
毒品                          ,1040330,新北市三重區
毒品                          ,1040330,桃園市桃園區
毒品                          ,1040331,台中市西屯區
毒品                          ,1040331,台北市中山區
毒品                          ,1040331,宜蘭縣羅東鎮
毒品                          ,1040331,宜蘭縣五結鄉
毒品                          ,1040331,新北市土城區
毒品                          ,1040331,新北市土城區
毒品                          ,1040331,桃園市龍潭區
毒品                          ,1040331,桃園市桃園區
毒品                          ,1040331,桃園市桃園區
毒品                          ,1040331,屏東縣長治鄉
毒品                          ,1040331,屏東縣屏東市
毒品                          ,1040331,台中市西區
毒品                          ,1040331,台北市大安區
毒品                          ,1040331,彰化縣線西鄉
毒品                          ,1040331,桃園市桃園區
毒品                          ,1040331,桃園市楊梅區
毒品                          ,1040331,嘉義市東區
毒品                          ,1040331,台北市中山區
毒品                          ,1040331,台北市中山區
毒品                          ,1040331,新北市泰山區
毒品                          ,1040331,台南市永康區
毒品                          ,1040331,台北市大同區
毒品                          ,1040331,新北市新莊區
毒品                          ,1040331,高雄市旗山區
毒品                          ,1040331,宜蘭縣冬山鄉
毒品                          ,1040331,新北市五股區
毒品                          ,1040331,新北市土城區
毒品                          ,1040331,新北市土城區
毒品                          ,1040331,高雄市鳳山區
毒品                          ,1040331,雲林縣水林鄉
毒品                          ,1040331,雲林縣虎尾鎮
毒品                          ,1040331,屏東縣高樹鄉
毒品                          ,1040331,苗栗縣頭份鎮
毒品                          ,1040331,屏東縣潮州鎮
毒品                          ,1040331,新北市板橋區
毒品                          ,1040331,苗栗縣南庄鄉
毒品                          ,1040331,桃園市平鎮區
毒品                          ,1040331,新北市板橋區
毒品                          ,1040331,嘉義市西區
毒品                          ,1040331,新北市板橋區
毒品                          ,1040331,桃園市平鎮區
毒品                          ,1040331,高雄市鼓山區
毒品                          ,1040331,桃園市大溪區
毒品                          ,1040331,桃園市八德區
毒品                          ,1040331,雲林縣大埤鄉
毒品                          ,1040331,新北市三重區
毒品                          ,1040331,高雄市鼓山區
毒品                          ,1040331,高雄市鼓山區
毒品                          ,1040331,高雄市鼓山區
毒品                          ,1040331,屏東縣內埔鄉
毒品                          ,1040331,台中市東勢區
毒品                          ,1040331,台南市關廟區
毒品                          ,1040331,桃園市桃園區
毒品                          ,1040331,屏東縣高樹鄉
毒品                          ,1040331,台中市西屯區
汽車竊盜                      ,1040101,新北市三峽區
汽車竊盜                      ,1040101,新北市鶯歌區
汽車竊盜                      ,1040101,屏東縣恆春鎮
汽車竊盜                      ,1040101,新北市永和區
汽車竊盜                      ,1040101,桃園市楊梅區
汽車竊盜                      ,1040101,新北市樹林區
汽車竊盜                      ,1040101,高雄市鳥松區
汽車竊盜                      ,1040101,新北市淡水區
汽車竊盜                      ,1040101,桃園市中壢區
汽車竊盜                      ,1040101,台中市龍井區
汽車竊盜                      ,1040101,新北市三重區
汽車竊盜                      ,1040101,屏東縣恆春鎮
汽車竊盜                      ,1040101,台中市北屯區
汽車竊盜                      ,1040102,桃園市桃園區
汽車竊盜                      ,1040102,新北市土城區
汽車竊盜                      ,1040102,台南市六甲區
汽車竊盜                      ,1040102,桃園市楊梅區
汽車竊盜                      ,1040102,台南市東區
汽車竊盜                      ,1040102,屏東縣恆春鎮
汽車竊盜                      ,1040102,新竹縣竹北市
汽車竊盜                      ,1040102,高雄市阿蓮區
汽車竊盜                      ,1040102,高雄市湖內區
汽車竊盜                      ,1040102,新北市土城區
汽車竊盜                      ,1040102,新北市土城區
汽車竊盜                      ,1040103,新北市土城區
汽車竊盜                      ,1040103,南投縣竹山鎮
汽車竊盜                      ,1040103,台南市歸仁區
汽車竊盜                      ,1040103,高雄市鳳山區
汽車竊盜                      ,1040103,台南市安定區
汽車竊盜                      ,1040103,台中市大甲區
汽車竊盜                      ,1040103,花蓮縣花蓮市
汽車竊盜                      ,1040103,台南市中西區
汽車竊盜                      ,1040103,新北市板橋區
汽車竊盜                      ,1040103,高雄市永安區
汽車竊盜                      ,1040103,新北市八里區
汽車竊盜                      ,1040103,桃園市中壢區
汽車竊盜                      ,1040103,高雄市鳳山區
汽車竊盜                      ,1040103,台南市北區
汽車竊盜                      ,1040103,新北市板橋區
汽車竊盜                      ,1040103,新竹縣竹北市
汽車竊盜                      ,1040103,台中市南區
汽車竊盜                      ,1040104,新北市八里區
汽車竊盜                      ,1040104,高雄市鳳山區
汽車竊盜                      ,1040104,高雄市旗山區
汽車竊盜                      ,1040104,新北市鶯歌區
汽車竊盜                      ,1040104,桃園市龍潭區
汽車竊盜                      ,1040104,高雄市六龜區
汽車竊盜                      ,1040104,高雄市前鎮區
汽車竊盜                      ,1040104,雲林縣斗六市
汽車竊盜                      ,1040104,苗栗縣苑裡鎮
汽車竊盜                      ,1040104,台中市南屯區
汽車竊盜                      ,1040104,新北市中和區
汽車竊盜                      ,1040104,桃園市大溪區
汽車竊盜                      ,1040104,台南市永康區
汽車竊盜                      ,1040104,新北市新店區
汽車竊盜                      ,1040104,屏東縣屏東市
汽車竊盜                      ,1040104,彰化縣彰化市
汽車竊盜                      ,1040104,台南市歸仁區
汽車竊盜                      ,1040104,台北市松山區
汽車竊盜                      ,1040104,新北市樹林區
汽車竊盜                      ,1040104,新竹縣竹東鎮
汽車竊盜                      ,1040105,高雄市林園區
汽車竊盜                      ,1040105,新竹市東區
汽車竊盜                      ,1040105,桃園市蘆竹區
汽車竊盜                      ,1040105,新北市泰山區
汽車竊盜                      ,1040105,高雄市大寮區
汽車竊盜                      ,1040105,桃園市八德區
汽車竊盜                      ,1040105,屏東縣里港鄉
汽車竊盜                      ,1040105,台南市北區
汽車竊盜                      ,1040105,台南市新化區
汽車竊盜                      ,1040105,高雄市三民區
汽車竊盜                      ,1040106,高雄市左營區
汽車竊盜                      ,1040106,桃園市中壢區
汽車竊盜                      ,1040106,桃園市中壢區
汽車竊盜                      ,1040106,苗栗縣苑裡鎮
汽車竊盜                      ,1040106,雲林縣莿桐鄉
汽車竊盜                      ,1040106,嘉義縣溪口鄉
汽車竊盜                      ,1040106,嘉義縣民雄鄉
汽車竊盜                      ,1040106,桃園市中壢區
汽車竊盜                      ,1040106,宜蘭縣羅東鎮
汽車竊盜                      ,1040106,桃園市蘆竹區
汽車竊盜                      ,1040106,宜蘭縣五結鄉
汽車竊盜                      ,1040106,桃園市蘆竹區
汽車竊盜                      ,1040106,高雄市旗山區
汽車竊盜                      ,1040106,宜蘭縣頭城鎮
汽車竊盜                      ,1040106,高雄市林園區
汽車竊盜                      ,1040106,台南市中西區
汽車竊盜                      ,1040106,高雄市鼓山區
汽車竊盜                      ,1040107,彰化縣和美鎮
汽車竊盜                      ,1040107,新北市淡水區
汽車竊盜                      ,1040107,新竹市東區
汽車竊盜                      ,1040107,台南市安南區
汽車竊盜                      ,1040107,彰化縣員林鎮
汽車竊盜                      ,1040107,台南市東區
汽車竊盜                      ,1040107,彰化縣彰化市
汽車竊盜                      ,1040107,台南市東區
汽車竊盜                      ,1040107,新竹縣新豐鄉
汽車竊盜                      ,1040107,台中市大肚區
汽車竊盜                      ,1040107,彰化縣田中鎮
汽車竊盜                      ,1040107,苗栗縣苗栗市
汽車竊盜                      ,1040107,台南市東區
汽車竊盜                      ,1040107,彰化縣福興鄉
汽車竊盜                      ,1040107,台南市南區
汽車竊盜                      ,1040108,台中市西屯區
汽車竊盜                      ,1040108,桃園市八德區
汽車竊盜                      ,1040108,台南市安南區
汽車竊盜                      ,1040108,新北市三峽區
汽車竊盜                      ,1040108,台南市安南區
汽車竊盜                      ,1040108,屏東縣屏東市
汽車竊盜                      ,1040108,台中市東區
汽車竊盜                      ,1040108,台中市大甲區
汽車竊盜                      ,1040108,新竹市北區
汽車竊盜                      ,1040108,新竹縣新豐鄉
汽車竊盜                      ,1040108,台南市麻豆區
汽車竊盜                      ,1040108,嘉義市西區
汽車竊盜                      ,1040108,台中市東勢區
汽車竊盜                      ,1040108,新竹縣芎林鄉
汽車竊盜                      ,1040108,彰化縣溪湖鎮
汽車竊盜                      ,1040108,桃園市楊梅區
汽車竊盜                      ,1040108,台南市北區
汽車竊盜                      ,1040108,新北市土城區
汽車竊盜                      ,1040109,新北市板橋區
汽車竊盜                      ,1040109,高雄市前鎮區
汽車竊盜                      ,1040109,台中市大里區
汽車竊盜                      ,1040109,新竹縣竹東鎮
汽車竊盜                      ,1040109,新竹市北區
汽車竊盜                      ,1040109,桃園市大溪區
汽車竊盜                      ,1040109,新北市中和區
汽車竊盜                      ,1040109,桃園市八德區
汽車竊盜                      ,1040109,桃園市中壢區
汽車竊盜                      ,1040109,雲林縣麥寮鄉
汽車竊盜                      ,1040109,彰化縣二林鎮
汽車竊盜                      ,1040109,新竹市北區
汽車竊盜                      ,1040109,台中市大甲區
汽車竊盜                      ,1040109,嘉義市西區
汽車竊盜                      ,1040109,彰化縣田中鎮
汽車竊盜                      ,1040109,宜蘭縣宜蘭市
汽車竊盜                      ,1040110,桃園市桃園區
汽車竊盜                      ,1040110,台南市歸仁區
汽車竊盜                      ,1040110,彰化縣員林鎮
汽車竊盜                      ,1040110,台南市東區
汽車竊盜                      ,1040110,南投縣南投市
汽車竊盜                      ,1040110,桃園市桃園區
汽車竊盜                      ,1040110,新北市樹林區
汽車竊盜                      ,1040110,高雄市鼓山區
汽車竊盜                      ,1040110,高雄市仁武區
汽車竊盜                      ,1040110,新北市中和區
汽車竊盜                      ,1040110,新北市雙溪區
汽車竊盜                      ,1040111,桃園市中壢區
汽車竊盜                      ,1040111,新北市鶯歌區
汽車竊盜                      ,1040111,新北市三重區
汽車竊盜                      ,1040111,新北市三峽區
汽車竊盜                      ,1040111,桃園市楊梅區
汽車竊盜                      ,1040111,彰化縣員林鎮
汽車竊盜                      ,1040111,台南市安南區
汽車竊盜                      ,1040111,新竹市東區
汽車竊盜                      ,1040111,新北市土城區
汽車竊盜                      ,1040111,桃園市大園區
汽車竊盜                      ,1040111,新北市土城區
汽車竊盜                      ,1040111,新竹縣新豐鄉
汽車竊盜                      ,1040111,雲林縣斗南鎮
汽車竊盜                      ,1040112,台中市西屯區
汽車竊盜                      ,1040112,台南市永康區
汽車竊盜                      ,1040112,南投縣南投市
汽車竊盜                      ,1040112,新北市蘆洲區
汽車竊盜                      ,1040112,新竹縣竹東鎮
汽車竊盜                      ,1040112,新北市三峽區
汽車竊盜                      ,1040112,桃園市平鎮區
汽車竊盜                      ,1040112,新北市板橋區
汽車竊盜                      ,1040112,台中市太平區
汽車竊盜                      ,1040112,新竹市北區
汽車竊盜                      ,1040112,台南市安南區
汽車竊盜                      ,1040112,台中市梧棲區
汽車竊盜                      ,1040112,高雄市三民區
汽車竊盜                      ,1040112,台中市太平區
汽車竊盜                      ,1040112,台中市西屯區
汽車竊盜                      ,1040113,新竹縣竹北市
汽車竊盜                      ,1040113,屏東縣萬丹鄉
汽車竊盜                      ,1040113,桃園市平鎮區
汽車竊盜                      ,1040113,台南市永康區
汽車竊盜                      ,1040113,新竹縣竹北市
汽車竊盜                      ,1040113,花蓮縣吉安鄉
汽車竊盜                      ,1040113,新竹縣竹北市
汽車竊盜                      ,1040113,台中市太平區
汽車竊盜                      ,1040113,雲林縣古坑鄉
汽車竊盜                      ,1040113,新竹市北區
汽車竊盜                      ,1040114,桃園市蘆竹區
汽車竊盜                      ,1040114,台南市永康區
汽車竊盜                      ,1040114,苗栗縣三義鄉
汽車竊盜                      ,1040114,屏東縣潮州鎮
汽車竊盜                      ,1040114,台中市大里區
汽車竊盜                      ,1040114,台中市沙鹿區
汽車竊盜                      ,1040114,台中市清水區
汽車竊盜                      ,1040114,雲林縣虎尾鎮
汽車竊盜                      ,1040114,桃園市大溪區
汽車竊盜                      ,1040114,桃園市楊梅區
汽車竊盜                      ,1040114,嘉義市西區
汽車竊盜                      ,1040114,桃園市中壢區
汽車竊盜                      ,1040115,台南市麻豆區
汽車竊盜                      ,1040115,桃園市大溪區
汽車竊盜                      ,1040115,新北市土城區
汽車竊盜                      ,1040115,桃園市楊梅區
汽車竊盜                      ,1040115,台中市潭子區
汽車竊盜                      ,1040115,嘉義縣大林鎮
汽車竊盜                      ,1040115,台南市永康區
汽車竊盜                      ,1040115,新竹市東區
汽車竊盜                      ,1040116,苗栗縣頭份鎮
汽車竊盜                      ,1040116,桃園市桃園區
汽車竊盜                      ,1040116,高雄市大寮區
汽車竊盜                      ,1040116,南投縣南投市
汽車竊盜                      ,1040116,彰化縣田中鎮
汽車竊盜                      ,1040116,新竹縣竹北市
汽車竊盜                      ,1040116,屏東縣潮州鎮
汽車竊盜                      ,1040116,屏東縣竹田鄉
汽車竊盜                      ,1040116,台南市東區
汽車竊盜                      ,1040116,新北市汐止區
汽車竊盜                      ,1040116,高雄市旗山區
汽車竊盜                      ,1040116,屏東縣內埔鄉
汽車竊盜                      ,1040116,雲林縣斗南鎮
汽車竊盜                      ,1040116,台中市大甲區
汽車竊盜                      ,1040116,高雄市鳳山區
汽車竊盜                      ,1040117,桃園市八德區
汽車竊盜                      ,1040117,苗栗縣竹南鎮
汽車竊盜                      ,1040117,桃園市楊梅區
汽車竊盜                      ,1040117,桃園市楊梅區
汽車竊盜                      ,1040117,桃園市楊梅區
汽車竊盜                      ,1040117,台中市南屯區
汽車竊盜                      ,1040117,高雄市內門區
汽車竊盜                      ,1040117,台中市北屯區
汽車竊盜                      ,1040117,台中市大甲區
汽車竊盜                      ,1040117,台南市西港區
汽車竊盜                      ,1040118,台南市南區
汽車竊盜                      ,1040118,台南市永康區
汽車竊盜                      ,1040118,桃園市蘆竹區
汽車竊盜                      ,1040118,屏東縣潮州鎮
汽車竊盜                      ,1040118,苗栗縣竹南鎮
汽車竊盜                      ,1040118,台中市后里區
汽車竊盜                      ,1040118,桃園市楊梅區
汽車竊盜                      ,1040118,新北市中和區
汽車竊盜                      ,1040118,高雄市岡山區
汽車竊盜                      ,1040118,台中市沙鹿區
汽車竊盜                      ,1040118,台南市安南區
汽車竊盜                      ,1040119,桃園市八德區
汽車竊盜                      ,1040119,新北市五股區
汽車竊盜                      ,1040119,桃園市大園區
汽車竊盜                      ,1040119,台中市西屯區
汽車竊盜                      ,1040119,台南市安平區
汽車竊盜                      ,1040119,苗栗縣苑裡鎮
汽車竊盜                      ,1040119,新北市新店區
汽車竊盜                      ,1040119,台北市中山區
汽車竊盜                      ,1040119,高雄市鳳山區
汽車竊盜                      ,1040119,新北市五股區
汽車竊盜                      ,1040119,台中市西區
汽車竊盜                      ,1040119,桃園市中壢區
汽車竊盜                      ,1040119,桃園市中壢區
汽車竊盜                      ,1040119,苗栗縣苗栗市
汽車竊盜                      ,1040119,台南市關廟區
汽車竊盜                      ,1040119,台南市南區
汽車竊盜                      ,1040119,台南市東區
汽車竊盜                      ,1040119,台南市永康區
汽車竊盜                      ,1040119,苗栗縣頭份鎮
汽車竊盜                      ,1040119,苗栗縣頭份鎮
汽車竊盜                      ,1040119,新竹縣竹北市
汽車竊盜                      ,1040119,苗栗縣竹南鎮
汽車竊盜                      ,1040119,高雄市路竹區
汽車竊盜                      ,1040119,台中市西屯區
汽車竊盜                      ,1040119,台中市西屯區
汽車竊盜                      ,1040120,新竹市香山區
汽車竊盜                      ,1040120,屏東縣南州鄉
汽車竊盜                      ,1040120,台北市文山區
汽車竊盜                      ,1040120,台北市文山區
汽車竊盜                      ,1040120,彰化縣北斗鎮
汽車竊盜                      ,1040120,花蓮縣花蓮市
汽車竊盜                      ,1040120,南投縣信義鄉
汽車竊盜                      ,1040120,南投縣埔里鎮
汽車竊盜                      ,1040120,屏東縣新園鄉
汽車竊盜                      ,1040120,新竹市香山區
汽車竊盜                      ,1040120,新竹縣竹北市
汽車竊盜                      ,1040120,苗栗縣大湖鄉
汽車竊盜                      ,1040121,台南市佳里區
汽車竊盜                      ,1040121,台北市中山區
汽車竊盜                      ,1040121,南投縣草屯鎮
汽車竊盜                      ,1040121,嘉義縣朴子市
汽車竊盜                      ,1040121,嘉義縣朴子市
汽車竊盜                      ,1040121,高雄市旗山區
汽車竊盜                      ,1040121,桃園市蘆竹區
汽車竊盜                      ,1040121,新北市新店區
汽車竊盜                      ,1040121,台南市安南區
汽車竊盜                      ,1040121,屏東縣屏東市
汽車竊盜                      ,1040121,桃園市八德區
汽車竊盜                      ,1040121,彰化縣埤頭鄉
汽車竊盜                      ,1040121,南投縣草屯鎮
汽車竊盜                      ,1040121,台北市萬華區
汽車竊盜                      ,1040121,新北市新莊區
汽車竊盜                      ,1040121,新北市新店區
汽車竊盜                      ,1040122,高雄市燕巢區
汽車竊盜                      ,1040122,屏東縣東港鎮
汽車竊盜                      ,1040122,新竹縣湖口鄉
汽車竊盜                      ,1040122,彰化縣福興鄉
汽車竊盜                      ,1040122,嘉義縣民雄鄉
汽車竊盜                      ,1040122,屏東縣屏東市
汽車竊盜                      ,1040122,台中市南屯區
汽車竊盜                      ,1040122,屏東縣萬丹鄉
汽車竊盜                      ,1040122,高雄市大社區
汽車竊盜                      ,1040122,苗栗縣三義鄉
汽車竊盜                      ,1040122,新竹市香山區
汽車竊盜                      ,1040122,台南市安南區
汽車竊盜                      ,1040122,嘉義市西區
汽車竊盜                      ,1040122,南投縣埔里鎮
汽車竊盜                      ,1040122,彰化縣鹿港鎮
汽車竊盜                      ,1040123,新北市板橋區
汽車竊盜                      ,1040123,新竹市東區
汽車竊盜                      ,1040123,新北市三重區
汽車竊盜                      ,1040123,高雄市小港區
汽車竊盜                      ,1040123,高雄市旗山區
汽車竊盜                      ,1040123,屏東縣屏東市
汽車竊盜                      ,1040123,桃園市八德區
汽車竊盜                      ,1040123,南投縣草屯鎮
汽車竊盜                      ,1040123,新北市樹林區
汽車竊盜                      ,1040123,新竹縣竹北市
汽車竊盜                      ,1040123,苗栗縣苗栗市
汽車竊盜                      ,1040123,高雄市仁武區
汽車竊盜                      ,1040123,台南市永康區
汽車竊盜                      ,1040123,新竹縣竹北市
汽車竊盜                      ,1040124,台中市新社區
汽車竊盜                      ,1040124,台中市太平區
汽車竊盜                      ,1040124,南投縣埔里鎮
汽車竊盜                      ,1040124,台南市東區
汽車竊盜                      ,1040124,新竹市香山區
汽車竊盜                      ,1040124,台南市仁德區
汽車竊盜                      ,1040124,台南市仁德區
汽車竊盜                      ,1040124,台中市烏日區
汽車竊盜                      ,1040124,雲林縣斗六市
汽車竊盜                      ,1040124,新竹縣新埔鎮
汽車竊盜                      ,1040124,台中市大肚區
汽車竊盜                      ,1040124,台南市西港區
汽車竊盜                      ,1040124,高雄市鳳山區
汽車竊盜                      ,1040124,花蓮縣鳳林鎮
汽車竊盜                      ,1040125,桃園市八德區
汽車竊盜                      ,1040125,桃園市龜山區
汽車竊盜                      ,1040125,新北市三峽區
汽車竊盜                      ,1040125,台南市南區
汽車竊盜                      ,1040125,台中市新社區
汽車竊盜                      ,1040125,台南市佳里區
汽車竊盜                      ,1040125,高雄市岡山區
汽車竊盜                      ,1040125,台中市北區
汽車竊盜                      ,1040125,苗栗縣竹南鎮
汽車竊盜                      ,1040125,新竹縣新豐鄉
汽車竊盜                      ,1040126,新竹市東區
汽車竊盜                      ,1040126,台中市沙鹿區
汽車竊盜                      ,1040126,高雄市小港區
汽車竊盜                      ,1040126,高雄市永安區
汽車竊盜                      ,1040126,高雄市小港區
汽車竊盜                      ,1040126,宜蘭縣宜蘭市
汽車竊盜                      ,1040126,宜蘭縣羅東鎮
汽車竊盜                      ,1040126,新竹市北區
汽車竊盜                      ,1040126,桃園市龍潭區
汽車竊盜                      ,1040126,彰化縣福興鄉
汽車竊盜                      ,1040126,屏東縣屏東市
汽車竊盜                      ,1040126,台中市沙鹿區
汽車竊盜                      ,1040126,台南市將軍區
汽車竊盜                      ,1040126,彰化縣溪湖鎮
汽車竊盜                      ,1040126,桃園市龍潭區
汽車竊盜                      ,1040126,嘉義市西區
汽車竊盜                      ,1040126,台南市安平區
汽車竊盜                      ,1040126,新竹縣竹北市
汽車竊盜                      ,1040126,新竹縣新豐鄉
汽車竊盜                      ,1040127,新竹縣新豐鄉
汽車竊盜                      ,1040127,宜蘭縣羅東鎮
汽車竊盜                      ,1040127,桃園市桃園區
汽車竊盜                      ,1040127,雲林縣虎尾鎮
汽車竊盜                      ,1040127,新北市新莊區
汽車竊盜                      ,1040127,彰化縣彰化市
汽車竊盜                      ,1040127,宜蘭縣羅東鎮
汽車竊盜                      ,1040127,新竹市香山區
汽車竊盜                      ,1040127,台中市沙鹿區
汽車竊盜                      ,1040127,雲林縣斗六市
汽車竊盜                      ,1040127,桃園市新屋區
汽車竊盜                      ,1040127,台中市太平區
汽車竊盜                      ,1040127,台南市安南區
汽車竊盜                      ,1040127,台中市梧棲區
汽車竊盜                      ,1040127,台北市松山區
汽車竊盜                      ,1040127,南投縣草屯鎮
汽車竊盜                      ,1040127,台南市安南區
汽車竊盜                      ,1040127,高雄市岡山區
汽車竊盜                      ,1040127,新竹縣湖口鄉
汽車竊盜                      ,1040128,新北市新店區
汽車竊盜                      ,1040128,嘉義市東區
汽車竊盜                      ,1040128,台中市梧棲區
汽車竊盜                      ,1040128,花蓮縣花蓮市
汽車竊盜                      ,1040128,高雄市橋頭區
汽車竊盜                      ,1040128,嘉義市西區
汽車竊盜                      ,1040128,嘉義市東區
汽車竊盜                      ,1040128,桃園市楊梅區
汽車竊盜                      ,1040128,新北市樹林區
汽車竊盜                      ,1040128,台南市永康區
汽車竊盜                      ,1040128,新竹縣竹北市
汽車竊盜                      ,1040129,桃園市龜山區
汽車竊盜                      ,1040129,桃園市觀音區
汽車竊盜                      ,1040129,台中市梧棲區
汽車竊盜                      ,1040129,台北市北投區
汽車竊盜                      ,1040129,屏東縣林邊鄉
汽車竊盜                      ,1040129,新竹市東區
汽車竊盜                      ,1040129,新竹市北區
汽車竊盜                      ,1040129,台東縣台東市
汽車竊盜                      ,1040129,新竹縣橫山鄉
汽車竊盜                      ,1040129,新竹縣關西鎮
汽車竊盜                      ,1040129,南投縣名間鄉
汽車竊盜                      ,1040129,南投縣南投市
汽車竊盜                      ,1040129,屏東縣萬巒鄉
汽車竊盜                      ,1040129,高雄市鼓山區
汽車竊盜                      ,1040130,台南市南區
汽車竊盜                      ,1040130,桃園市中壢區
